Protein_ID,Type,Method,Count
2lcm,prot,NMR,1
2lcn,prot,NMR,1
2lco,prot,NMR,1
2lcp,prot,NMR,1
2lcq,prot,NMR,1
2lcr,prot,NMR,1
2lcs,prot,NMR,1
2lct,prot,NMR,1
2lcu,prot,NMR,1
2lcv,prot,NMR,1
2lcw,prot,NMR,1
2lcx,prot,NMR,1
2lcy,prot,NMR,1
2lcz,prot,NMR,1
2ld0,prot,NMR,1
2ld1,prot,NMR,1
2ld2,prot,NMR,1
2ld3,prot,NMR,1
2ld4,prot,NMR,1
2ld6,prot,NMR,1
2ld7,prot,NMR,1
2ld9,prot,NMR,1
2lda,prot,NMR,1
2ldc,prot,NMR,1
2ldd,prot,NMR,1
2lde,prot,NMR,1
2ldf,prot,NMR,1
2ldi,prot,NMR,1
2ldj,prot,NMR,1
2ldk,prot,NMR,1
2ldm,prot,NMR,1
2ldo,prot,NMR,1
2ldr,prot,NMR,1
2lds,prot,NMR,1
2ldu,prot,NMR,1
2ldy,prot,NMR,1
2le0,prot,NMR,1
2le1,prot,NMR,1
2le2,prot,NMR,1
2le3,prot,NMR,1
2le4,prot,NMR,1
2le7,prot,NMR,1
2le8,prot,NMR,1
2le9,prot,NMR,1
2lea,prot,NMR,1
2leg,prot,NMR,1
2leh,prot,NMR,1
2lej,prot,NMR,1
2lek,prot,NMR,1
2lel,prot,NMR,1
2lem,prot,NMR,1
2len,prot,NMR,1
2leo,prot,NMR,1
2lep,prot,NMR,1
2leq,prot,NMR,1
2ler,prot,NMR,1
2let,prot,NMR,1
2leu,prot,NMR,1
2lew,prot,NMR,1
2ley,prot,NMR,1
2lez,prot,NMR,1
2lf0,prot,NMR,1
2lf1,prot,NMR,1
2lf2,prot,NMR,1
2lf3,prot,NMR,1
2lf4,prot,NMR,1
2lf6,prot,NMR,1
2lf7,prot,NMR,1
2lf8,prot,NMR,1
2lfb,prot,NMR,1
2lfc,prot,NMR,1
2lfd,prot,NMR,1
2lfe,prot,NMR,1
2lff,prot,NMR,1
2lfg,prot,NMR,1
2lfh,prot,NMR,1
2lfi,prot,NMR,1
2lfj,prot,NMR,1
2lfk,prot,NMR,1
2lfl,prot,NMR,1
2lfm,prot,NMR,1
2lfn,prot,NMR,1
2lfo,prot,NMR,1
2lfp,prot,NMR,1
2lfr,prot,NMR,1
2lfs,prot,NMR,1
2lft,prot,NMR,1
2lfu,prot,NMR,1
2lfv,prot,NMR,1
2lfw,prot,NMR,1
2lg1,prot,NMR,1
2lg4,prot,NMR,1
2lg5,prot,NMR,1
2lg6,prot,NMR,1
2lg7,prot,NMR,1
2lgb,prot,NMR,1
2lgc,prot,NMR,1
2lgd,prot,NMR,1
2lge,prot,NMR,1
2lgf,prot,NMR,1
2lgg,prot,NMR,1
2lgh,prot,NMR,1
2lgi,prot,NMR,1
2lgj,prot,NMR,1
2lgk,prot,NMR,1
2lgl,prot,NMR,1
2lgn,prot,NMR,1
2lgo,prot,NMR,1
2lgp,prot,NMR,1
2lgq,prot,NMR,1
2lgr,prot,NMR,1
2lgt,prot,NMR,1
2lgv,prot,NMR,1
2lgw,prot,NMR,1
2lgx,prot,NMR,1
2lgy,prot,NMR,1
2lgz,prot,NMR,1
2lh0,prot,NMR,1
2lh8,prot,NMR,1
2lh9,prot,NMR,1
2lha,prot,NMR,1
2lhc,prot,NMR,1
2lhd,prot,NMR,1
2lhe,prot,NMR,1
2lhf,prot,NMR,1
2lhg,prot,NMR,1
2lhh,prot,NMR,1
2lhi,prot,NMR,1
2lhj,prot,NMR,1
2lhk,prot,NMR,1
2lhl,prot,NMR,1
2lhn,prot,NMR,1
2lhr,prot,NMR,1
2lhs,prot,NMR,1
2lht,prot,NMR,1
2lhu,prot,NMR,1
2lhv,prot,NMR,1
2lhw,prot,NMR,1
2lhx,prot,NMR,1
2lhy,prot,NMR,1
2lhz,prot,NMR,1
2li0,prot,NMR,1
2li1,prot,NMR,1
2li2,prot,NMR,1
2li3,prot,NMR,1
2li5,prot,NMR,1
2li6,prot,NMR,1
2li7,prot,NMR,1
2li9,prot,NMR,1
2lic,prot,NMR,1
2lid,prot,NMR,1
2lie,prot,NMR,1
2lif,prot,NMR,1
2lio,prot,NMR,1
2liq,prot,NMR,1
2lir,prot,NMR,1
2lit,prot,NMR,1
2liu,prot,NMR,1
2liw,prot,NMR,1
2lix,prot,NMR,1
2liy,prot,NMR,1
2liz,prot,NMR,1
2lj0,prot,NMR,1
2lj1,prot,NMR,1
2lj2,prot,NMR,1
2lj3,prot,NMR,1
2lj4,prot,NMR,1
2lj5,prot,NMR,1
2lj6,prot,NMR,1
2lj7,prot,NMR,1
2lj8,prot,NMR,1
2lj9,prot,NMR,1
2lja,prot,NMR,1
2ljb,prot,NMR,1
2ljc,prot,NMR,1
2ljd,prot,NMR,1
2lje,prot,NMR,1
2ljf,prot,NMR,1
2ljh,prot,NMR,1
2lji,prot,NMR,1
2ljk,prot,NMR,1
2ljl,prot,NMR,1
2ljm,prot,NMR,1
2ljp,prot,NMR,1
2ljq,prot,NMR,1
2ljs,prot,NMR,1
2ljt,prot,NMR,1
2lju,prot,NMR,1
2ljv,prot,NMR,1
2ljw,prot,NMR,1
2ljx,prot,NMR,1
2ljy,prot,NMR,1
2ljz,prot,NMR,1
2lk0,prot,NMR,1
2lk1,prot,NMR,1
2lk2,prot,NMR,1
2lk4,prot,NMR,1
2lk5,prot,NMR,1
2lk6,prot,NMR,1
2lk9,prot,NMR,1
2lkb,prot,NMR,1
2lkc,prot,NMR,1
2lkd,prot,NMR,1
2lke,prot,NMR,1
2lkg,prot,NMR,1
2lkh,prot,NMR,1
2lki,prot,NMR,1
2lkj,prot,NMR,1
2lkk,prot,NMR,1
2lkl,prot,NMR,1
2lkm,prot,NMR,1
2lkn,prot,NMR,1
2lko,prot,NMR,1
2lkp,prot,NMR,1
2lkq,prot,NMR,1
2lks,prot,NMR,1
2lkt,prot,NMR,1
2lku,prot,NMR,1
2lkv,prot,NMR,1
2lkw,prot,NMR,1
2lky,prot,NMR,1
2lkz,prot,NMR,1
2ll0,prot,NMR,1
2ll1,prot,NMR,1
2ll2,prot,NMR,1
2ll3,prot,NMR,1
2ll4,prot,NMR,1
2ll5,prot,NMR,1
2ll6,prot,NMR,1
2ll7,prot,NMR,1
2ll8,prot,NMR,1
2lla,prot,NMR,1
2lld,prot,NMR,1
2lle,prot,NMR,1
2llf,prot,NMR,1
2llg,prot,NMR,1
2llh,prot,NMR,1
2lli,prot,NMR,1
2llk,prot,NMR,1
2lll,prot,NMR,1
2llm,prot,NMR,1
2lln,prot,NMR,1
2llo,prot,NMR,1
2llp,prot,NMR,1
2llq,prot,NMR,1
2llr,prot,NMR,1
2lls,prot,NMR,1
2llt,prot,NMR,1
2llu,prot,NMR,1
2llv,prot,NMR,1
2llw,prot,NMR,1
2llx,prot,NMR,1
2lly,prot,NMR,1
2llz,prot,NMR,1
2lm0,prot,NMR,1
2lm1,prot,NMR,1
2lm2,prot,NMR,1
2lm3,prot,NMR,1
2lm4,prot,NMR,1
2lm5,prot,NMR,1
2lm7,prot,NMR,1
2lm8,prot,NMR,1
2lm9,prot,NMR,1
2lma,prot,NMR,1
2lmb,prot,NMR,1
2lmc,prot,NMR,1
2lmd,prot,NMR,1
2lme,prot,NMR,1
2lmf,prot,NMR,1
2lmg,prot,NMR,1
2lmi,prot,NMR,1
2lmj,prot,NMR,1
2lmk,prot,NMR,1
2lml,prot,NMR,1
2lmn,prot,NMR,1
2lmo,prot,NMR,1
2lmp,prot,NMR,1
2lmq,prot,NMR,1
2lmr,prot,NMR,1
2lms,prot,NMR,1
2lmt,prot,NMR,1
2lmu,prot,NMR,1
2lmv,prot,NMR,1
2lmz,prot,NMR,1
2ln0,prot,NMR,1
2ln3,prot,NMR,1
2ln4,prot,NMR,1
2ln7,prot,NMR,1
2ln8,prot,NMR,1
2lna,prot,NMR,1
2lnb,prot,NMR,1
2lnc,prot,NMR,1
2lnd,prot,NMR,1
2lne,prot,NMR,1
2lnf,prot,NMR,1
2lng,prot,NMR,1
2lnh,prot,NMR,1
2lni,prot,NMR,1
2lnj,prot,NMR,1
2lnk,prot,NMR,1
2lnl,prot,NMR,1
2lnm,prot,NMR,1
2lnq,prot,NMR,1
2lns,prot,NMR,1
2lnt,prot,NMR,1
2lnu,prot,NMR,1
2lnv,prot,NMR,1
2lnw,prot,NMR,1
2lnx,prot,NMR,1
2lny,prot,NMR,1
2lnz,prot,NMR,1
2lo0,prot,NMR,1
2lo1,prot,NMR,1
2lo2,prot,NMR,1
2lo3,prot,NMR,1
2lo4,prot,NMR,1
2lo6,prot,NMR,1
2lo7,prot,NMR,1
2lo9,prot,NMR,1
2lob,prot,NMR,1
2loc,prot,NMR,1
2loe,prot,NMR,1
2loh,prot,NMR,1
2loj,prot,NMR,1
2lok,prot,NMR,1
2lol,prot,NMR,1
2lom,prot,NMR,1
2lon,prot,NMR,1
2loo,prot,NMR,1
2lop,prot,NMR,1
2loq,prot,NMR,1
2lor,prot,NMR,1
2los,prot,NMR,1
2lot,prot,NMR,1
2lou,prot,NMR,1
2lov,prot,NMR,1
2low,prot,NMR,1
2lox,prot,NMR,1
2loy,prot,NMR,1
2loz,prot,NMR,1
2lp0,prot,NMR,1
2lp1,prot,NMR,1
2lp2,prot,NMR,1
2lp3,prot,NMR,1
2lp4,prot,NMR,1
2lp5,prot,NMR,1
2lp6,prot,NMR,1
2lp7,prot,NMR,1
2lp8,prot,NMR,1
2lpb,prot,NMR,1
2lpc,prot,NMR,1
2lpd,prot,NMR,1
2lpe,prot,NMR,1
2lpf,prot,NMR,1
2lpi,prot,NMR,1
2lpj,prot,NMR,1
2lpk,prot,NMR,1
2lpm,prot,NMR,1
2lpn,prot,NMR,1
2lpu,prot,NMR,1
2lpv,prot,NMR,1
2lpx,prot,NMR,1
2lpz,prot,NMR,1
2lq0,prot,NMR,1
2lq1,prot,NMR,1
2lq2,prot,NMR,1
2lq3,prot,NMR,1
2lq4,prot,NMR,1
2lq5,prot,NMR,1
2lq6,prot,NMR,1
2lq7,prot,NMR,1
2lq8,prot,NMR,1
2lq9,prot,NMR,1
2lqa,prot,NMR,1
2lqb,prot,NMR,1
2lqc,prot,NMR,1
2lqd,prot,NMR,1
2lqg,prot,NMR,1
2lqh,prot,NMR,1
2lqi,prot,NMR,1
2lqj,prot,NMR,1
2lqk,prot,NMR,1
2lql,prot,NMR,1
2lqm,prot,NMR,1
2lqn,prot,NMR,1
2lqo,prot,NMR,1
2lqp,prot,NMR,1
2lqq,prot,NMR,1
2lqr,prot,NMR,1
2lqt,prot,NMR,1
2lqu,prot,NMR,1
2lqv,prot,NMR,1
2lqw,prot,NMR,1
2lqx,prot,NMR,1
2lqy,prot,NMR,1
2lr0,prot,NMR,1
2lr1,prot,NMR,1
2lr2,prot,NMR,1
2lr3,prot,NMR,1
2lr4,prot,NMR,1
2lr5,prot,NMR,1
2lr6,prot,NMR,1
2lr7,prot,NMR,1
2lr8,prot,NMR,1
2lr9,prot,NMR,1
2lra,prot,NMR,1
2lrc,prot,NMR,1
2lrd,prot,NMR,1
2lre,prot,NMR,1
2lrg,prot,NMR,1
2lrh,prot,NMR,1
2lri,prot,NMR,1
2lrj,prot,NMR,1
2lrk,prot,NMR,1
2lrl,prot,NMR,1
2lrm,prot,NMR,1
2lrn,prot,NMR,1
2lro,prot,NMR,1
2lrp,prot,NMR,1
2lrq,prot,NMR,1
2lrr,prot,NMR,1
2lrs,prot,NMR,1
2lrt,prot,NMR,1
2lru,prot,NMR,1
2lrv,prot,NMR,1
2lrw,prot,NMR,1
2lrx,prot,NMR,1
2ls0,prot,NMR,1
2ls1,prot,NMR,1
2ls2,prot,NMR,1
2ls3,prot,NMR,1
2ls4,prot,NMR,1
2ls5,prot,NMR,1
2ls6,prot,NMR,1
2ls7,prot,NMR,1
2ls8,prot,NMR,1
2ls9,prot,NMR,1
2lsa,prot,NMR,1
2lsb,prot,NMR,1
2lse,prot,NMR,1
2lsg,prot,NMR,1
2lsh,prot,NMR,1
2lsi,prot,NMR,1
2lsj,prot,NMR,1
2lsk,prot,NMR,1
2lsl,prot,NMR,1
2lsm,prot,NMR,1
2lsn,prot,NMR,1
2lso,prot,NMR,1
2lsp,prot,NMR,1
2lsq,prot,NMR,1
2lsr,prot,NMR,1
2lss,prot,NMR,1
2lst,prot,NMR,1
2lsu,prot,NMR,1
2lsv,prot,NMR,1
2lsw,prot,NMR,1
2lsy,prot,NMR,1
2lt1,prot,NMR,1
2lt2,prot,NMR,1
2lt3,prot,NMR,1
2lt4,prot,NMR,1
2lt5,prot,NMR,1
2lt8,prot,NMR,1
2lt9,prot,NMR,1
2lta,prot,NMR,1
2ltb,prot,NMR,1
2ltc,prot,NMR,1
2ltd,prot,NMR,1
2lte,prot,NMR,1
2ltf,prot,NMR,1
2lth,prot,NMR,1
2lti,prot,NMR,1
2ltj,prot,NMR,1
2ltk,prot,NMR,1
2ltl,prot,NMR,1
2ltm,prot,NMR,1
2lto,prot,NMR,1
2ltp,prot,NMR,1
2ltq,prot,NMR,1
2ltr,prot,NMR,1
2lts,prot,NMR,1
2ltu,prot,NMR,1
2ltv,prot,NMR,1
2ltw,prot,NMR,1
2ltx,prot,NMR,1
2lty,prot,NMR,1
2ltz,prot,NMR,1
2lu1,prot,NMR,1
2lu2,prot,NMR,1
2lu3,prot,NMR,1
2lu4,prot,NMR,1
2lu5,prot,NMR,1
2lu6,prot,NMR,1
2lu7,prot,NMR,1
2lu9,prot,NMR,1
2lua,prot,NMR,1
2luc,prot,NMR,1
2lud,prot,NMR,1
2lue,prot,NMR,1
2luf,prot,NMR,1
2lug,prot,NMR,1
2luh,prot,NMR,1
2lui,prot,NMR,1
2lul,prot,NMR,1
2lum,prot,NMR,1
2luo,prot,NMR,1
2luq,prot,NMR,1
2lur,prot,NMR,1
2lus,prot,NMR,1
2lut,prot,NMR,1
2luu,prot,NMR,1
2luv,prot,NMR,1
2luw,prot,NMR,1
2lux,prot,NMR,1
2luy,prot,NMR,1
2luz,prot,NMR,1
2lv1,prot,NMR,1
2lv2,prot,NMR,1
2lv3,prot,NMR,1
2lv4,prot,NMR,1
2lv5,prot,NMR,1
2lv6,prot,NMR,1
2lv7,prot,NMR,1
2lv8,prot,NMR,1
2lv9,prot,NMR,1
2lva,prot,NMR,1
2lvb,prot,NMR,1
2lvc,prot,NMR,1
2lvf,prot,NMR,1
2lvg,prot,NMR,1
2lvh,prot,NMR,1
2lvi,prot,NMR,1
2lvj,prot,NMR,1
2lvk,prot,NMR,1
2lvl,prot,NMR,1
2lvm,prot,NMR,1
2lvn,prot,NMR,1
2lvo,prot,NMR,1
2lvp,prot,NMR,1
2lvq,prot,NMR,1
2lvr,prot,NMR,1
2lvs,prot,NMR,1
2lvt,prot,NMR,1
2lvu,prot,NMR,1
2lvv,prot,NMR,1
2lvw,prot,NMR,1
2lvx,prot,NMR,1
2lvz,prot,NMR,1
2lw1,prot,NMR,1
2lw3,prot,NMR,1
2lw4,prot,NMR,1
2lw5,prot,NMR,1
2lw6,prot,NMR,1
2lw7,prot,NMR,1
2lw8,prot,NMR,1
2lw9,prot,NMR,1
2lwa,prot,NMR,1
2lwb,prot,NMR,1
2lwc,prot,NMR,1
2lwd,prot,NMR,1
2lwe,prot,NMR,1
2lwf,prot,NMR,1
2lwi,prot,NMR,1
2lwj,prot,NMR,1
2lwl,prot,NMR,1
2lwp,prot,NMR,1
2lwq,prot,NMR,1
2lwr,prot,NMR,1
2lws,prot,NMR,1
2lwt,prot,NMR,1
2lwu,prot,NMR,1
2lwv,prot,NMR,1
2lww,prot,NMR,1
2lwx,prot,NMR,1
2lwy,prot,NMR,1
2lwz,prot,NMR,1
2lx0,prot,NMR,1
2lx2,prot,NMR,1
2lx3,prot,NMR,1
2lx4,prot,NMR,1
2lx5,prot,NMR,1
2lx6,prot,NMR,1
2lx7,prot,NMR,1
2lx9,prot,NMR,1
2lxa,prot,NMR,1
2lxb,prot,NMR,1
2lxc,prot,NMR,1
2lxd,prot,NMR,1
2lxe,prot,NMR,1
2lxf,prot,NMR,1
2lxg,prot,NMR,1
2lxh,prot,NMR,1
2lxi,prot,NMR,1
2lxj,prot,NMR,1
2lxk,prot,NMR,1
2lxl,prot,NMR,1
2lxm,prot,NMR,1
2lxn,prot,NMR,1
2lxo,prot,NMR,1
2lxp,prot,NMR,1
2lxr,prot,NMR,1
2lxs,prot,NMR,1
2lxt,prot,NMR,1
2lxu,prot,NMR,1
2lxw,prot,NMR,1
2lxx,prot,NMR,1
2lxy,prot,NMR,1
2lxz,prot,NMR,1
2ly0,prot,NMR,1
2ly1,prot,NMR,1
2ly2,prot,NMR,1
2ly3,prot,NMR,1
2ly4,prot,NMR,1
2ly5,prot,NMR,1
2ly6,prot,NMR,1
2ly7,prot,NMR,1
2ly8,prot,NMR,1
2ly9,prot,NMR,1
2lya,prot,NMR,1
2lyb,prot,NMR,1
2lyc,prot,NMR,1
2lyd,prot,NMR,1
2lye,prot,NMR,1
2lyf,prot,NMR,1
2lyh,prot,NMR,1
2lyi,prot,NMR,1
2lyj,prot,NMR,1
2lyk,prot,NMR,1
2lyl,prot,NMR,1
2lyp,prot,NMR,1
2lyq,prot,NMR,1
2lyr,prot,NMR,1
2lys,prot,NMR,1
2lyv,prot,NMR,1
2lyw,prot,NMR,1
2lyx,prot,NMR,1
2lyy,prot,NMR,1
2lz0,prot,NMR,1
2lz1,prot,NMR,1
2lz3,prot,NMR,1
2lz4,prot,NMR,1
2lz5,prot,NMR,1
2lz6,prot,NMR,1
2lze,prot,NMR,1
2lzf,prot,NMR,1
2lzg,prot,NMR,1
2lzi,prot,NMR,1
2lzj,prot,NMR,1
2lzl,prot,NMR,1
2lzn,prot,NMR,1
2lzo,prot,NMR,1
2lzp,prot,NMR,1
2lzq,prot,NMR,1
2lzr,prot,NMR,1
2lzs,prot,NMR,1
2lzu,prot,NMR,1
2lzx,prot,NMR,1
2lzy,prot,NMR,1
2lzz,prot,NMR,1
2m00,prot,NMR,1
2m01,prot,NMR,1
2m02,prot,NMR,1
2m03,prot,NMR,1
2m04,prot,NMR,1
2m05,prot,NMR,1
2m06,prot,NMR,1
2m07,prot,NMR,1
2m08,prot,NMR,1
2m09,prot,NMR,1
2m0a,prot,NMR,1
2m0b,prot,NMR,1
2m0c,prot,NMR,1
2m0d,prot,NMR,1
2m0e,prot,NMR,1
2m0f,prot,NMR,1
2m0g,prot,NMR,1
2m0h,prot,NMR,1
2m0j,prot,NMR,1
2m0k,prot,NMR,1
2m0m,prot,NMR,1
2m0n,prot,NMR,1
2m0o,prot,NMR,1
2m0p,prot,NMR,1
2m0q,prot,NMR,1
2m0r,prot,NMR,1
2m0s,prot,NMR,1
2m0t,prot,NMR,1
2m0u,prot,NMR,1
2m0v,prot,NMR,1
2m0w,prot,NMR,1
2m0x,prot,NMR,1
2m0y,prot,NMR,1
2m0z,prot,NMR,1
2m10,prot,NMR,1
2m13,prot,NMR,1
2m14,prot,NMR,1
2m16,prot,NMR,1
2m17,prot,NMR,1
2m19,prot,NMR,1
2m1a,prot,NMR,1
2m1b,prot,NMR,1
2m1c,prot,NMR,1
2m1d,prot,NMR,1
2m1e,prot,NMR,1
2m1f,prot,NMR,1
2m1h,prot,NMR,1
2m1i,prot,NMR,1
2m1j,prot,NMR,1
2m1k,prot,NMR,1
2m1l,prot,NMR,1
2m1m,prot,NMR,1
2m1n,prot,NMR,1
2m1p,prot,NMR,1
2m1r,prot,NMR,1
2m1s,prot,NMR,1
2m1t,prot,NMR,1
2m1u,prot,NMR,1
2m1w,prot,NMR,1
2m1x,prot,NMR,1
2m1z,prot,NMR,1
2m20,prot,NMR,1
2m26,prot,NMR,1
2m28,prot,NMR,1
2m29,prot,NMR,1
2m2a,prot,NMR,1
2m2b,prot,NMR,1
2m2d,prot,NMR,1
2m2e,prot,NMR,1
2m2f,prot,NMR,1
2m2g,prot,NMR,1
2m2h,prot,NMR,1
2m2i,prot,NMR,1
2m2j,prot,NMR,1
2m2k,prot,NMR,1
2m2l,prot,NMR,1
2m2m,prot,NMR,1
2m2n,prot,NMR,1
2m2o,prot,NMR,1
2m2p,prot,NMR,1
2m2q,prot,NMR,1
2m2r,prot,NMR,1
2m2s,prot,NMR,1
2m2t,prot,NMR,1
2m2u,prot,NMR,1
2m2v,prot,NMR,1
2m2x,prot,NMR,1
2m2y,prot,NMR,1
2m30,prot,NMR,1
2m32,prot,NMR,1
2m33,prot,NMR,1
2m34,prot,NMR,1
2m35,prot,NMR,1
2m36,prot,NMR,1
2m37,prot,NMR,1
2m38,prot,NMR,1
2m3a,prot,NMR,1
2m3b,prot,NMR,1
2m3c,prot,NMR,1
2m3d,prot,NMR,1
2m3e,prot,NMR,1
2m3f,prot,NMR,1
2m3g,prot,NMR,1
2m3h,prot,NMR,1
2m3i,prot,NMR,1
2m3j,prot,NMR,1
2m3k,prot,NMR,1
2m3l,prot,NMR,1
2m3m,prot,NMR,1
2m3n,prot,NMR,1
2m3o,prot,NMR,1
2m3s,prot,NMR,1
2m3t,prot,NMR,1
2m3u,prot,NMR,1
2m3v,prot,NMR,1
2m3w,prot,NMR,1
2m3x,prot,NMR,1
2m3z,prot,NMR,1
2m41,prot,NMR,1
2m45,prot,NMR,1
2m46,prot,NMR,1
2m47,prot,NMR,1
2m48,prot,NMR,1
2m49,prot,NMR,1
2m4e,prot,NMR,1
2m4f,prot,NMR,1
2m4g,prot,NMR,1
2m4h,prot,NMR,1
2m4i,prot,NMR,1
2m4j,prot,NMR,1
2m4k,prot,NMR,1
2m4l,prot,NMR,1
2m4m,prot,NMR,1
2m4n,prot,NMR,1
2m4v,prot,NMR,1
2m4x,prot,NMR,1
2m4y,prot,NMR,1
2m4z,prot,NMR,1
2m50,prot,NMR,1
2m51,prot,NMR,1
2m52,prot,NMR,1
2m55,prot,NMR,1
2m56,prot,NMR,1
2m59,prot,NMR,1
2m5a,prot,NMR,1
2m5b,prot,NMR,1
2m5c,prot,NMR,1
2m5d,prot,NMR,1
2m5e,prot,NMR,1
2m5f,prot,NMR,1
2m5g,prot,NMR,1
2m5h,prot,NMR,1
2m5i,prot,NMR,1
2m5j,prot,NMR,1
2m5k,prot,NMR,1
2m5l,prot,NMR,1
2m5m,prot,NMR,1
2m5n,prot,NMR,1
2m5o,prot,NMR,1
2m5p,prot,NMR,1
2m5q,prot,NMR,1
2m5r,prot,NMR,1
2m5s,prot,NMR,1
2m5t,prot,NMR,1
2m5v,prot,NMR,1
2m5w,prot,NMR,1
2m5x,prot,NMR,1
2m5y,prot,NMR,1
2m5z,prot,NMR,1
2m60,prot,NMR,1
2m61,prot,NMR,1
2m62,prot,NMR,1
2m63,prot,NMR,1
2m64,prot,NMR,1
2m65,prot,NMR,1
2m66,prot,NMR,1
2m67,prot,NMR,1
2m68,prot,NMR,1
2m6a,prot,NMR,1
2m6b,prot,NMR,1
2m6c,prot,NMR,1
2m6d,prot,NMR,1
2m6e,prot,NMR,1
2m6f,prot,NMR,1
2m6g,prot,NMR,1
2m6h,prot,NMR,1
2m6i,prot,NMR,1
2m6j,prot,NMR,1
2m6k,prot,NMR,1
2m6l,prot,NMR,1
2m6m,prot,NMR,1
2m6n,prot,NMR,1
2m6o,prot,NMR,1
2m6p,prot,NMR,1
2m6q,prot,NMR,1
2m6r,prot,NMR,1
2m6s,prot,NMR,1
2m6t,prot,NMR,1
2m6u,prot,NMR,1
2m6x,prot,NMR,1
2m6y,prot,NMR,1
2m6z,prot,NMR,1
2m70,prot,NMR,1
2m71,prot,NMR,1
2m72,prot,NMR,1
2m73,prot,NMR,1
2m74,prot,NMR,1
2m75,prot,NMR,1
2m76,prot,NMR,1
2m77,prot,NMR,1
2m78,prot,NMR,1
2m79,prot,NMR,1
2m7a,prot,NMR,1
2m7b,prot,NMR,1
2m7c,prot,NMR,1
2m7d,prot,NMR,1
2m7e,prot,NMR,1
2m7f,prot,NMR,1
2m7g,prot,NMR,1
2m7h,prot,NMR,1
2m7i,prot,NMR,1
2m7j,prot,NMR,1
2m7k,prot,NMR,1
2m7l,prot,NMR,1
2m7m,prot,NMR,1
2m7n,prot,NMR,1
2m7o,prot,NMR,1
2m7p,prot,NMR,1
2m7q,prot,NMR,1
2m7r,prot,NMR,1
2m7s,prot,NMR,1
2m7t,prot,NMR,1
2m7u,prot,NMR,1
2m7v,prot,NMR,1
2m7w,prot,NMR,1
2m7x,prot,NMR,1
2m7y,prot,NMR,1
2m7z,prot,NMR,1
2m80,prot,NMR,1
2m83,prot,NMR,1
2m85,prot,NMR,1
2m86,prot,NMR,1
2m87,prot,NMR,1
2m88,prot,NMR,1
2m89,prot,NMR,1
2m8b,prot,NMR,1
2m8c,prot,NMR,1
2m8e,prot,NMR,1
2m8f,prot,NMR,1
2m8g,prot,NMR,1
2m8h,prot,NMR,1
2m8i,prot,NMR,1
2m8j,prot,NMR,1
2m8l,prot,NMR,1
2m8m,prot,NMR,1
2m8n,prot,NMR,1
2m8o,prot,NMR,1
2m8p,prot,NMR,1
2m8r,prot,NMR,1
2m8s,prot,NMR,1
2m8t,prot,NMR,1
2m8u,prot,NMR,1
2m8v,prot,NMR,1
2m8w,prot,NMR,1
2m8x,prot,NMR,1
2m94,prot,NMR,1
2m96,prot,NMR,1
2m97,prot,NMR,1
2m98,prot,NMR,1
2m99,prot,NMR,1
2m9a,prot,NMR,1
2m9e,prot,NMR,1
2m9f,prot,NMR,1
2m9g,prot,NMR,1
2m9h,prot,NMR,1
2m9i,prot,NMR,1
2m9j,prot,NMR,1
2m9k,prot,NMR,1
2m9l,prot,NMR,1
2m9m,prot,NMR,1
2m9n,prot,NMR,1
2m9o,prot,NMR,1
2m9p,prot,NMR,1
2m9q,prot,NMR,1
2m9r,prot,NMR,1
2m9s,prot,NMR,1
2m9u,prot,NMR,1
2m9v,prot,NMR,1
2m9w,prot,NMR,1
2m9x,prot,NMR,1
2m9y,prot,NMR,1
2ma1,prot,NMR,1
2ma2,prot,NMR,1
2ma3,prot,NMR,1
2ma4,prot,NMR,1
2ma5,prot,NMR,1
2ma6,prot,NMR,1
2ma7,prot,NMR,1
2ma8,prot,NMR,1
2ma9,prot,NMR,1
2maa,prot,NMR,1
2mab,prot,NMR,1
2mae,prot,NMR,1
2maf,prot,NMR,1
2mag,prot,NMR,1
2mah,prot,NMR,1
2mai,prot,NMR,1
2maj,prot,NMR,1
2mak,prot,NMR,1
2mal,prot,NMR,1
2mam,prot,NMR,1
2mao,prot,NMR,1
2mar,prot,NMR,1
2mau,prot,NMR,1
2maw,prot,NMR,1
2max,prot,NMR,1
2maz,prot,NMR,1
2mb1,prot,NMR,1
2mb7,prot,NMR,1
2mb9,prot,NMR,1
2mbb,prot,NMR,1
2mbc,prot,NMR,1
2mbd,prot,NMR,1
2mbe,prot,NMR,1
2mbf,prot,NMR,1
2mbg,prot,NMR,1
2mbh,prot,NMR,1
2mbk,prot,NMR,1
2mbl,prot,NMR,1
2mbm,prot,NMR,1
2mbo,prot,NMR,1
2mbq,prot,NMR,1
2mbs,prot,NMR,1
2mbt,prot,NMR,1
2mbv,prot,NMR,1
2mbx,prot,NMR,1
2mby,prot,NMR,1
2mbz,prot,NMR,1
2mc0,prot,NMR,1
2mc1,prot,NMR,1
2mc2,prot,NMR,1
2mc3,prot,NMR,1
2mc4,prot,NMR,1
2mc5,prot,NMR,1
2mc6,prot,NMR,1
2mc7,prot,NMR,1
2mc8,prot,NMR,1
2mc9,prot,NMR,1
2mca,prot,NMR,1
2mcd,prot,NMR,1
2mce,prot,NMR,1
2mcf,prot,NMR,1
2mch,prot,NMR,1
2mck,prot,NMR,1
2mcn,prot,NMR,1
2mcq,prot,NMR,1
2mcr,prot,NMR,1
